feat,gain_down,gain_up,share_down,share_up,下尾偏好,family,agg
limit_lock_t1_overhang_5m|std,81.52789878845215,128.10039710998535,5.3869597708074626e-05,0.0001466993990423544,-9.282980133427976e-05,涨跌停/封板,std
novelty_decay_trigger_followthrough_5m|mean,523.6563997268677,385.48480129241943,0.00034600621394330247,0.0004414536563926956,-9.544744244939312e-05,其他,mean
clock_grid_alignment_5m|mean,746.8709955215454,514.3280019760132,0.0004934953637523855,0.0005890037072699643,-9.550834351757887e-05,其他,mean
near_seal_chase_skew_5m|mean,31.988399505615234,103.73119926452637,2.1136350112052016e-05,0.00011879201733452356,-9.765566722247154e-05,涨跌停/封板,mean
refill_latency_asymmetry_5m|lh,445.01110076904297,344.38119983673096,0.0002940412954375239,0.0003943821892617329,-0.00010034089382420902,其他,lh
forage_giveup_threshold_5m|lh,458.8578042984009,352.66229820251465,0.00030319051134758906,0.00040386562710484944,-0.00010067511575726038,其他,lh
tit_for_tat_retaliation_5m|lh,496.75499534606934,375.36720180511475,0.0003282310982674265,0.0004298670743209439,-0.0001016359760535174,其他,lh
buy_reach_escalation_5m|std,675.8374948501587,478.937894821167,0.0004465599445667035,0.0005484752813728695,-0.00010191533680616602,其他,std
rubberneck_liquidity_degradation_5m|lh,253.548602104187,236.34309673309326,0.00016753235883385574,0.00027065794518018086,-0.00010312558634632512,流动性/枯竭,lh
range_pressure_asym_5m|std,399.2770004272461,321.8833999633789,0.0002638224669927231,0.0003686179153355388,-0.0001047954483428157,其他,std
slam_churn_5m|lh,304.92090225219727,268.59739685058594,0.0002014766304689265,0.0003075952736390876,-0.00010611864317016111,其他,lh
size_markout_slope_5m|mean,640.5429983139038,463.63169956207275,0.0004232390892770246,0.00053094676704511,-0.00010770767776808538,大单/分单,mean
patience_collapse_resubmit_5m|std,673.4658012390137,484.9794044494629,0.0004449928468907201,0.0005553939627491548,-0.00011040111585843465,其他,std
signed_vol_flow_coupling_5m|mean,382.92890071868896,317.48150062561035,0.0002530204523734502,0.0003635769006153335,-0.00011055644824188332,其他,mean
first_mover_anchor_follow_5m|std,17.12339973449707,107.02369785308838,1.1314294478328502e-05,0.000122562556499013,-0.00011124826202068449,情绪/行为偏差,std
vwap_curve_track_5m|std,210.93799781799316,220.47950077056885,0.00013937738188600938,0.0002524911006827749,-0.00011311371879676554,其他,std
quorum_cascade_ignition_5m|mean,340.0225009918213,295.3372001647949,0.00022467002844819148,0.0003382174509718965,-0.00011354742252370505,其他,mean
di_persistence_5m|lh,402.87999725341797,333.42149925231934,0.00026620314885075774,0.00038183124074252646,-0.00011562809189176871,其他,lh
cancel_resize_split_intensity_5m|mean,1164.036901473999,773.740198135376,0.0007691379335369295,0.0008860801733808525,-0.00011694223984392291,撤单/犹豫,mean
averaging_down_staircase_buy_5m|lh,1669.3196029663086,1065.7119045257568,0.0011030037176762762,0.0012204434917713843,-0.00011743977409510811,其他,lh
feint_cross_side_divergence_5m|mean,503.8017053604126,395.2671060562134,0.00033288721524430483,0.0004526562620244768,-0.00011976904678017195,其他,mean
first_mover_anchor_follow_5m|mean,171.2523021697998,203.8773012161255,0.00011315503970495372,0.00023347841413093724,-0.00012032337442598352,情绪/行为偏差,mean
moc_tail_imbalance_ramp_5m|lh,243.77350044250488,246.12829780578613,0.00016107345578476927,0.0002818638676383303,-0.00012079041185356104,大单/分单,lh
pov_book_reactivity_5m|mean,367.1588010787964,318.08370208740234,0.0002426003515730896,0.00036426653620226664,-0.00012166618462917703,其他,mean
queue_position_adverse_fill_5m|lh,344.30030059814453,306.03320026397705,0.00022749658656256584,0.00035046641211570757,-0.00012296982555314172,队列/排队,lh
exec_backloading_5m|mean,372.1236000061035,322.7046012878418,0.00024588084481393097,0.0003695583475551834,-0.00012367750274125243,其他,mean
pump_to_fomo_lag_5m|lh,198.7273006439209,223.06370067596436,0.00013130915794944977,0.0002554505026961921,-0.0001241413447467423,其他,lh
cancel_at_touch_ratio_5m|lh,88.96780014038086,160.69710063934326,5.8785516047342906e-05,0.00018402884474589038,-0.00012524332869854747,撤单/犹豫,lh
exec_backloading_sell_5m|std,259.36180114746094,259.2506980895996,0.000171373432852833,0.00029689152000365307,-0.00012551808715082006,其他,std
quoteless_price_discovery_5m|std,341.6916980743408,306.97119903564453,0.00022577295121042456,0.0003515405996999033,-0.00012576764848947874,其他,std
sacrificial_dump_capitulation_5m|lh,971.0845994949341,670.6290988922119,0.0006416446086883388,0.0007679982888994058,-0.000126353680211067,其他,lh
first_mover_anchor_follow_5m|lh,121.98600006103516,181.3626012802124,8.060230727099169e-05,0.00020769478640821003,-0.00012709247913721833,情绪/行为偏差,lh
induced_demand_wall_pull_5m|lh,186.75409698486328,219.00450038909912,0.00012339785796533145,0.000250801943783729,-0.00012740408581839754,其他,lh
aggression_regime_switch_5m|lh,258.3068017959595,260.71350288391113,0.00017067634153204316,0.00029856671062821865,-0.0001278903690961755,侵略性/主动,lh
first_responder_counterflow_5m|lh,760.7047986984253,550.9141006469727,0.0005026360557484456,0.0006309017716742913,-0.00012826571592584575,其他,lh
pov_book_reactivity_5m|lh,312.58370208740234,292.4083023071289,0.00020653982908650778,0.00033486330402723765,-0.00012832347494072988,其他,lh
rejection_cascade_sell_followthrough_5m|lh,955.6126956939697,665.5733995437622,0.0006314215409296732,0.00076220854840766,-0.0001307870074779868,其他,lh
interarrival_tail_dispersion_5m|lh,1440.8376941680908,945.9873971939087,0.0009520341883073143,0.0010833360848275615,-0.00013130189652024715,侵略性/主动,lh
probe_sweep_retreat_5m|lh,225.60479736328125,244.91359996795654,0.00014906847662671613,0.0002804728068231585,-0.00013140433019644238,侵略性/主动,lh
fire_sale_contagion_5m|std,704.8449993133545,522.4602060317993,0.00046572666686874904,0.0005983166327158499,-0.00013258996584710083,其他,std
vol_of_vol_acceleration_5m|mean,306.71589851379395,293.096604347229,0.00020266267509827008,0.00033565154120620297,-0.00013298886610793289,其他,mean
size_price_position_coupling_5m|std,418.25619888305664,359.1160001754761,0.0002763629813544282,0.0004112563473710718,-0.00013489336601664356,队列/排队,std
frame_break_withdrawal_5m|lh,568.5711002349854,445.95549964904785,0.0003756836235602134,0.0005107041451399892,-0.00013502052157977575,撤单/犹豫,lh
book_near_far_ratio_5m|lh,301.6614990234375,292.06590270996094,0.00019932297824298983,0.0003344711911511647,-0.00013514821290817487,其他,lh
order_aggression_ratio_orders_5m|mean,1118.0631065368652,764.382402420044,0.0007387607267748229,0.000875363711615151,-0.0001366029848403281,侵略性/主动,mean
dist_into_strength_5m|mean,3747.962978363037,2281.956588745117,0.002476468311701073,0.0026132757412315254,-0.0001368074295304525,其他,mean
group_polarization_drift_5m|mean,345.34190559387207,319.85319995880127,0.00022818482755643913,0.00036629294892382965,-0.00013810812136739052,其他,mean
round_number_size_at_price_anchor_5m|lh,465.46129417419434,389.44859981536865,0.0003075537704081638,0.00044599296208073624,-0.00013843919167257242,情绪/行为偏差,lh
relative_overtake_chase_5m|std,780.9358062744141,572.3497018814087,0.0005160037035787352,0.0006554496254682449,-0.0001394459218895097,其他,std
aggressive_arrival_quickening_5m|mean,322.9650001525879,309.0667018890381,0.00021339927669609553,0.0003539403503347154,-0.00014054107363861988,侵略性/主动,mean
board_break_reseal_aggression_5m|mean,96.49160194396973,178.52270126342773,6.375687164975207e-05,0.00020444255897409064,-0.00014068568732433857,涨跌停/封板,mean
spiteful_breakout_suppression_5m|std,609.5002956390381,475.2754011154175,0.0004027276087934474,0.0005442810271960572,-0.0001415534184026098,其他,std
ud_vol_asym_5m|mean,645.2252979278564,496.2517042160034,0.00042633292096287234,0.0005683028969826449,-0.00014196997601977253,其他,mean
forage_giveup_threshold_5m|std,516.8370018005371,422.6755027770996,0.0003415002935361554,0.0004840441063901445,-0.0001425438128539891,其他,std
phantom_wall_repulsion_5m|mean,2299.958013534546,1451.9907026290894,0.0015196983459129416,0.0016628064260244952,-0.00014310808011155354,其他,mean
intraframe_vol_leakage_5m|std,228.35860061645508,256.7677984237671,0.00015088805342950592,0.000294048126094832,-0.00014316007266532607,其他,std
propping_score_5m|lh,4053.5784034729004,2464.534906387329,0.002678403848476889,0.0028223627548594385,-0.00014395890638254933,其他,lh
patience_collapse_resubmit_5m|lh,1072.051601409912,746.239499092102,0.0007083586029869466,0.0008545866252427534,-0.00014622802225580677,其他,lh
drawdown_concentration_5m|mean,465.2377986907959,396.22340202331543,0.0003074060956617376,0.0004537514033889493,-0.0001463453077272117,其他,mean
sunk_cost_wall_refill_escalation_5m|lh,360.08919525146484,335.6805992126465,0.00023792910617694365,0.0003844183412826759,-0.00014648923510573227,其他,lh
l1_quote_flicker_replenish_5m|std,248.12799644470215,271.1039981842041,0.00016395069107901446,0.0003104658104803187,-0.00014651511940130425,其他,std
feigned_retreat_trap_5m|std,473.13490104675293,402.87779331207275,0.00031262410978079096,0.00046137195121765924,-0.00014874784143686828,撤单/犹豫,std
wash_intensity_5m|lh,505.60410499572754,421.83760261535645,0.0003340781516563365,0.00048308455081531144,-0.00014900639915897495,其他,lh
ignition_burst_retreat_5m|mean,367.3241996765137,342.2263994216919,0.00024270963877480727,0.0003919145316035678,-0.00014920489282876053,撤单/犹豫,mean
liquidity_vacuum_jump_share_5m|mean,1695.026400566101,1109.9458055496216,0.0011199894963562472,0.001271099749237382,-0.00015111025288113474,流动性/枯竭,mean
size_assortative_matching_5m|std,150.71559715270996,219.14450073242188,9.958540214578327e-05,0.00025096227089195446,-0.0001513768687461712,大单/分单,std
exec_backloading_buy_5m|std,218.02309799194336,261.895299911499,0.0001440588651790164,0.0002999200937374711,-0.0001558612285584547,其他,std
loud_tape_quiet_book_divergence_5m|mean,247.87849807739258,280.7046995162964,0.00016378583491473796,0.00032146044552890346,-0.0001576746106141655,其他,mean
moc_tail_imbalance_ramp_5m|mean,464.2374973297119,406.19199657440186,0.0003067451460640023,0.0004651673463753374,-0.0001584222003113351,大单/分单,mean
zero_price_aggression_jump_5m|lh,392.9755029678345,365.4266004562378,0.0002596587495641925,0.00041848318889279955,-0.00015882443932860703,侵略性/主动,lh
vwap_curve_track_5m|lh,84.65559959411621,188.68529987335205,5.5936227495621775e-05,0.00021608067362805647,-0.00016014444613243468,其他,lh
retained_demand_imb_5m|std,597.8374996185303,485.6295986175537,0.00039502141080340335,0.0005561385591428558,-0.00016111714833945244,其他,std
reality_detach_flow_divergence_5m|std,503.00859451293945,432.36109924316406,0.00033236316687649213,0.0004951359625669717,-0.0001627727956904796,其他,std
cancel_reprice_chase_skew_5m|mean,939.0873947143555,685.6977005004883,0.0006205024404866876,0.000785254713158925,-0.00016475227267223743,撤单/犹豫,mean
draft_behind_large_order_5m|mean,398.5662021636963,374.13280487060547,0.00026335280670369273,0.00042845345428105627,-0.00016510064757736353,其他,mean
commitment_ratchet_lockin_5m|std,268.392502784729,299.50049781799316,0.00017734047323349577,0.0003429852212328602,-0.0001656447479993644,其他,std
cancel_at_touch_ratio_5m|std,298.45280265808105,317.03650188446045,0.00019720283060104427,0.00036306729214124545,-0.00016586446154020118,撤单/犹豫,std
stealth_split_burst_5m|std,514.4114971160889,441.8941993713379,0.00033989764016802046,0.0005060531813372847,-0.00016615554116926426,其他,std
best_queue_survival_halflife_mean_5m|std,322.06450271606445,332.43370246887207,0.00021280427258874642,0.00038070002493229547,-0.00016789575234354905,队列/排队,std
probe_sweep_retreat_5m|mean,587.0283012390137,486.3815002441406,0.0003878792278586148,0.0005569996299845376,-0.00016912040212592282,侵略性/主动,mean
aggr_penetration_depth_5m|std,352.4053020477295,351.65709686279297,0.00023285197010612343,0.00040271447975651504,-0.0001698625096503916,流动性/枯竭,std
orderflow_leadlag_leader_score_5m|mean,381.5687999725342,368.65950107574463,0.00025212176516175195,0.00042218547701012763,-0.00017006371184837568,其他,mean
size_distribution_regime_shift_5m|std,160.85390090942383,241.61279964447021,0.00010628429115104971,0.0002766927605880285,-0.0001704084694369788,大单/分单,std
cross_order_intensity_5m|std,235.78400230407715,285.3443012237549,0.0001557943911087215,0.0003267736748212035,-0.000170979283712482,其他,std
pre_move_liquidity_evaporation_lead_5m|lh,520.5881977081299,451.414999961853,0.000343978898007375,0.0005169563147899585,-0.00017297741678258348,流动性/枯竭,lh
uplimit_proximity_impact_5m|mean,167.1728000640869,250.95519828796387,0.0001104595067579532,0.00028739158976837765,-0.00017693208301042447,涨跌停/封板,mean
spiteful_breakout_suppression_5m|mean,1091.488000869751,784.5028018951416,0.0007212012131284366,0.0008984054084254636,-0.00017720419529702696,其他,mean
supernormal_stimulus_overresponse_5m|mean,1575.6607971191406,1064.3936004638672,0.0010411186173881252,0.0012189337820593352,-0.00017781516467121005,其他,mean
exec_backloading_5m|lh,191.75579833984375,266.12239933013916,0.00012670273450272228,0.000304760929194635,-0.0001780581946919127,其他,lh
averaging_down_staircase_buy_5m|mean,793.5428924560547,613.354902267456,0.0005243338417396392,0.000702408404597397,-0.00017807456285775776,其他,mean
positional_queue_jump_chain_5m|lh,364.73959732055664,365.9935998916626,0.0002410018615449289,0.00041913251144222734,-0.00017813064989729844,队列/排队,lh
ob_entropy_shift_5m|std,232.87979888916016,290.86040210723877,0.0001538754373278821,0.00033309066292522407,-0.00017921522559734198,其他,std
tolerance_escalation_dose_slope_5m|std,714.6048984527588,570.4060020446777,0.0004721755248440458,0.00065322371825484,-0.00018104819341079422,其他,std
l1_quote_flicker_confirmed_5m|std,231.15729904174805,292.36720085144043,0.00015273729473852036,0.0003348162350174196,-0.00018207894027889922,其他,std
slam_recovery_ratio_5m|std,480.7302026748657,436.4346990585327,0.000317642708926092,0.0004998010116873154,-0.0001821583027612234,其他,std
hot_hand_streak_chase_5m|std,386.49360275268555,382.5672960281372,0.0002553758309294317,0.0004381125561414166,-0.00018273672521198489,其他,std
third_party_spoof_punishment_5m|mean,1192.5411949157715,848.873197555542,0.0007879721589184218,0.0009721217947329284,-0.0001841496358145066,其他,mean
audience_contingent_display_5m|std,338.81490325927734,356.4689016342163,0.00022387210767490964,0.0004082249144171576,-0.00018435280674224797,其他,std
exec_backloading_5m|std,214.83970069885254,285.4343013763428,0.0001419554339110433,0.0003268767421699099,-0.00018492130825886662,其他,std
eff_spread_gap_5m|mean,423.26720237731934,406.63489532470703,0.00027967400428475207,0.00046567454995918416,-0.0001860005456744321,流动性/枯竭,mean
kyle_side_asym_5m|lh,677.2699031829834,554.0622997283936,0.00044750640905051397,0.0006345070603676091,-0.00018700065131709514,其他,lh
accum_aggr_5m|std,275.9510021209717,323.5760021209717,0.00018233475524702676,0.0003705562677914134,-0.00018822151254438665,侵略性/主动,std
anchor_round_number_buy_5m|lh,416.8718032836914,405.31820011138916,0.0002754482413069735,0.00046416668268575305,-0.00018871844137877955,情绪/行为偏差,lh
hysteresis_loop_5m|std,402.6982002258301,397.5538959503174,0.0002660830263787424,0.0004552750728226444,-0.00018919204644390197,其他,std
trade_to_order_rhythm_lag_5m|std,568.8372955322266,495.99660205841064,0.0003758595122288442,0.0005680107563331421,-0.00019215124410429797,其他,std
deindividuation_5m|std,3129.733561515808,1973.7525701522827,0.0020679729319382,0.0022603233278897634,-0.0001923503959515632,情绪/行为偏差,std
exec_backloading_sell_5m|lh,274.63860034942627,326.78510093688965,0.00018146758515537553,0.0003742312983017287,-0.00019276371314635315,其他,lh
prevent_defense_lead_passivation_5m|std,251.00089740753174,314.5353021621704,0.00016584896174982305,0.00036020294117573035,-0.0001943539794259073,其他,std
sacrificial_dump_capitulation_5m|std,495.25620460510254,455.84650230407715,0.00032724077157602027,0.0005220312305991647,-0.00019479045902314444,其他,std
moc_tail_imbalance_ramp_5m|std,395.9650993347168,400.2304000854492,0.0002616341267784558,0.0004583401807927711,-0.00019670605401431532,大单/分单,std
failed_breakout_doubling_5m|lh,596.1509962081909,517.468994140625,0.00039390705287687295,0.0005926007426682986,-0.00019869368979142564,其他,lh
zero_price_aggression_jump_5m|mean,243.06030082702637,313.79940032958984,0.0001606022088013155,0.00035936019315129566,-0.00019875798434998017,侵略性/主动,mean
new_high_landmark_echo_5m|lh,1362.196102142334,959.8956909179688,0.000900071719158654,0.0010992637351475863,-0.00019919201598893235,其他,lh
stealth_split_burst_5m|lh,581.2818012237549,510.04890060424805,0.00038408222525396424,0.0005841033196533647,-0.0002000210943994005,其他,lh
pressure_point_execution_choke_5m|mean,209.031099319458,296.14699935913086,0.00013811739780065021,0.0003391448255767704,-0.0002010274277761202,其他,mean
board_inventory_depletion_urgency_5m|std,504.0800971984863,467.7322998046875,0.0003330711627830628,0.0005356427368069214,-0.00020257157402385858,涨跌停/封板,std
queue_emptying_ratio_5m|lh,691.5243034362793,576.7702054977417,0.0004569250107638662,0.000660511945637509,-0.00020358693487364276,队列/排队,lh
cascade_saturation_5m|mean,264.1257038116455,330.96959495544434,0.00017452118379274068,0.0003790233424457546,-0.00020450215865301395,其他,mean
queue_growth_attracts_joiners_5m|lh,441.6381998062134,434.48530101776123,0.00029181264953008707,0.0004975685789429424,-0.00020575592941285534,队列/排队,lh
going_once_urgency_rush_5m|lh,482.58279514312744,461.05889892578125,0.0003188668102762473,0.0005280004193700462,-0.0002091336090937989,其他,lh
order_footprint_persistence_5m|lh,389.85100078582764,407.7277002334595,0.00025759423326874063,0.0004669260201107316,-0.00020933178684199097,其他,lh
pump_to_fomo_lag_5m|mean,332.82750129699707,375.11109924316406,0.00021991592899475628,0.00042957378801755235,-0.00020965785902279607,其他,mean
clock_grid_alignment_5m|std,286.84270191192627,349.17359828948975,0.00018953145103846732,0.0003998703999843554,-0.0002103389489458881,其他,std
new_high_landmark_echo_5m|std,876.9848041534424,689.7442951202393,0.000579468124383112,0.000789888836177106,-0.00021042071179399398,其他,std
panic_euphoria_reaction_asym_5m|mean,1251.3285074234009,906.2575960159302,0.0008268159034793133,0.0010378378811656515,-0.00021102197768633818,其他,mean
run_length_reversal_continuation_skew_5m|std,178.79119873046875,287.88509941101074,0.00011813636917524724,0.00032968337358535573,-0.00021154700441010848,其他,std
sunk_wait_hazard_slope_5m|std,1028.3052988052368,778.1380891799927,0.0006794532128376869,0.0008911165978405291,-0.00021166338500284217,其他,std
hurst_flow_5m|mean,270.45009994506836,341.06110191345215,0.00017870003153096114,0.00039058004359243735,-0.0002118800120614762,其他,mean
accum_aggr_5m|mean,429.80679512023926,434.11829948425293,0.00028399504328454093,0.0004971482921551734,-0.0002131532488706325,侵略性/主动,mean
unraveling_cascade_chain_5m|lh,722.3246002197266,603.0067005157471,0.00047727632143996845,0.0006905577389289577,-0.00021328141748898924,其他,lh
exec_backloading_buy_5m|mean,207.6566982269287,306.9291019439697,0.0001372092616283173,0.00035149239049689184,-0.00021428312886857454,其他,mean
threshold_crossing_effort_asym_5m|lh,375.6543016433716,404.34479904174805,0.0002482137575916832,0.0004630519527148465,-0.0002148381951231633,其他,lh
flow_market_beta_residual_5m|mean,746.0667057037354,618.80539894104,0.0004929639288746321,0.0007086502633623672,-0.00021568633448773513,其他,mean
double_confirmation_lag_chase_5m|mean,455.8677978515625,451.55849838256836,0.0003012148631728007,0.0005171206478643078,-0.0002159057846915071,其他,mean
gap_impatience_5m|mean,265.52130031585693,343.4628019332886,0.00017544332484337343,0.00039333044841192836,-0.00021788712356855493,其他,mean
decoy_dominance_pull_5m|mean,374.4466037750244,406.47610092163086,0.000247415770653622,0.0004654927000662243,-0.00021807692941260232,其他,mean
cancel_submit_ratio_asym_5m|lh,363.0771999359131,400.0718002319336,0.00023990343168628535,0.00045815855369618245,-0.0002182551220098971,撤单/犹豫,lh
stealth_accum_5m|std,382.91370391845703,411.84160232543945,0.00025301041108050494,0.00047163722302834927,-0.00021862681194784433,其他,std
freeze_after_shock_5m|std,588.4328994750977,531.0815000534058,0.00038880731680784246,0.0006081896595016389,-0.00021938234269379647,其他,std
impact_perm_side_asym_5m|mean,421.196102142334,434.7901039123535,0.00027830552382432394,0.0004979176364202949,-0.00021961211259597096,侵略性/主动,mean
trust_ladder_ratcheting_5m|lh,564.7323970794678,519.1131010055542,0.0003731471986335141,0.0005944835587601132,-0.0002213363601265991,其他,lh
drawdown_concentration_5m|lh,435.209002494812,448.66350173950195,0.00028756455436391943,0.0005138053242794571,-0.00022624076991553768,其他,lh
foot_in_door_size_escalation_5m|mean,339.0264005661011,393.6632022857666,0.00022401185462048588,0.00045081948614747236,-0.00022680763152698648,大单/分单,mean
impact_susceptibility_5m|mean,572.342306137085,528.3097982406616,0.0003781754496447733,0.0006050155320248517,-0.00022684008238007836,侵略性/主动,mean
counter_signal_elite_contrarian_5m|lh,126.0741024017334,272.59850025177,8.33035228273289e-05,0.00031217730053129203,-0.00022887377770396312,其他,lh
left_digit_barrier_buy_asym_5m|std,294.214900970459,369.9090967178345,0.00019440263505533364,0.00042361650247044007,-0.00022921386741510643,其他,std
cornered_desperation_5m|std,366.1888008117676,413.25900077819824,0.00024195942343759145,0.00047326041472731605,-0.0002313009912897246,其他,std
deadline_concession_lift_5m|lh,287.06699657440186,368.81869888305664,0.00018967965384284694,0.00042236778887791584,-0.0002326881350350689,其他,lh
ignition_burst_retreat_5m|std,239.45209884643555,341.4049987792969,0.00015821808763503522,0.00039097387112685676,-0.00023275578349182154,撤单/犹豫,std
single_id_drip_footprint_5m|lh,225.59110069274902,333.62670135498047,0.0001490594265451799,0.000382066236307113,-0.0002330068097619331,其他,lh
passive_order_conc_5m|mean,233.40389823913574,340.7507963180542,0.00015422173622141186,0.000390224684472627,-0.00023600294825121515,其他,mean
vwap_curve_track_5m|mean,225.906400680542,336.9175968170166,0.00014926776116133187,0.00038583493958581876,-0.00023656717842448688,其他,mean
fire_sale_contagion_5m|lh,279.0695037841797,369.60820293426514,0.00018439530669684252,0.0004232719216711526,-0.0002388766149743101,其他,lh
info_decoupled_cascade_5m|lh,238.39630031585693,346.4595994949341,0.00015752046825629192,0.0003967623534743891,-0.00023924188521809716,其他,lh
normalcy_bias_delayed_surge_5m|mean,438.2920961380005,461.9097023010254,0.0002896017099477502,0.0005289747515865526,-0.0002393730416388024,情绪/行为偏差,mean
decoy_dominance_pull_5m|lh,348.95079803466797,411.75360012054443,0.00023056940494462668,0.0004715364437110032,-0.00024096703876637653,其他,lh
exit_vs_voice_under_stress_5m|mean,1002.2308044433594,789.3544073104858,0.0006622244783481535,0.0009039614224182271,-0.00024173694407007363,其他,mean
anchor_round_number_buy_5m|std,337.82849884033203,406.27660369873047,0.00022322034048826925,0.00046526423767757945,-0.0002420438971893102,情绪/行为偏差,std
queue_growth_attracts_joiners_5m|std,335.4643030166626,405.57519817352295,0.00022165819697890873,0.0004644609945077352,-0.00024280279752882648,队列/排队,std
narrative_sign_attention_asym_5m|lh,233.76779747009277,347.1113977432251,0.00015446218281048437,0.00039750878684601286,-0.00024304660403552848,其他,lh
size_ladder_geometry_5m|mean,423.6966037750244,458.15409660339355,0.0002799577314615027,0.000524673866411235,-0.0002447161349497323,大单/分单,mean
passive_buy_depth_dist_5m|lh,1286.6377983093262,959.2581968307495,0.0008501465341425386,0.001098533682769936,-0.00024838714862739737,流动性/枯竭,lh
aggression_regime_switch_5m|std,157.78480052947998,308.3611001968384,0.00010425638162253023,0.00035313230175294493,-0.0002488759201304147,侵略性/主动,std
overpay_regret_share_5m|std,477.7048006057739,492.9676990509033,0.00031564367307714854,0.0005645420844087499,-0.0002488984113316013,情绪/行为偏差,std
retail_chase_5m|lh,379.6974039077759,439.9267997741699,0.00025088523932631263,0.0005038001333757479,-0.0002529148940494353,大单/分单,lh
narrative_sign_attention_asym_5m|mean,341.1122064590454,417.84720516204834,0.00022539005185136997,0.0004785147842763535,-0.0002531247324249835,其他,mean
flight_return_hysteresis_5m|mean,485.91010189056396,502.67709732055664,0.00032106532978428543,0.0005756611981925899,-0.0002545958684083045,其他,mean
fomo_small_order_surge_5m|std,551.4452018737793,540.9387016296387,0.00036436767811310445,0.0006194780362756092,-0.0002551103581625047,其他,std
competitive_sweep_winner_overpay_5m|mean,956.4707050323486,774.8017015457153,0.0006319884710060655,0.0008872957973437078,-0.0002553073263376423,侵略性/主动,mean
auction_fever_price_acceleration_5m|std,287.5065040588379,389.90929985046387,0.00018997005862118782,0.0004465205515325412,-0.00025655049291135336,其他,std
silence_then_burst_5m|mean,115.97809791564941,291.17019844055176,7.663258308514955e-05,0.0003334454388427688,-0.00025681285575761926,其他,mean
queue_jump_abandonment_5m|lh,5681.366701126099,3502.5138006210327,0.0037539657365125694,0.004011046657782815,-0.00025708092127024566,撤单/犹豫,lh
fill_frag_5m|lh,400.9191036224365,456.29680156707764,0.00026490748745608113,0.0005225469091822269,-0.0002576394217261458,其他,lh
adverse_move_cancel_asymmetry_5m|std,250.4683017730713,369.9080972671509,0.00016549704893229899,0.00042361535790869033,-0.00025811830897639134,撤单/犹豫,std
critical_slowing_5m|mean,369.8636016845703,439.0667018890381,0.0002443875498534191,0.0005028151571718248,-0.00025842760731840573,其他,mean
large_order_cancel_rate_5m|mean,710.5072002410889,636.9727993011475,0.00046946796881142274,0.0007294554035111627,-0.00025998743469973995,撤单/犹豫,mean
overpay_regret_mag_5m|lh,1494.447702407837,1090.3123979568481,0.0009874570266230093,0.0012486157510610098,-0.0002611587244380005,情绪/行为偏差,lh
size_markout_slope_5m|lh,287.4050979614258,394.213397026062,0.00018990305449433168,0.0004514495641142745,-0.0002615465096199428,大单/分单,lh
synchronized_queue_pull_5m|lh,221.93269729614258,356.63219928741455,0.00014664213476950916,0.00040841192139082563,-0.0002617697866213165,羊群/同步,lh
costly_entry_loyalty_5m|lh,258.1495990753174,377.87870025634766,0.0001705724697599817,0.00043274321929632077,-0.0002621707495363391,其他,lh
ignition_burst_retreat_5m|lh,431.63450145721436,478.3430004119873,0.0002852027011116711,0.0005477940137555225,-0.00026259131264385146,撤单/犹豫,lh
eff_spread_gap_5m|lh,420.7596035003662,472.6835060119629,0.00027801710714006795,0.0005413128127124507,-0.0002632957055723827,流动性/枯竭,lh
pov_book_reactivity_5m|std,318.5333003997803,413.8312978744507,0.00021047102898709733,0.00047391580410930084,-0.0002634447751222035,其他,std
fomo_small_order_surge_5m|lh,285.5153999328613,397.5170021057129,0.00018865443562764592,0.00045523282233042155,-0.00026657838670277566,其他,lh
induced_demand_wall_pull_5m|mean,325.7224006652832,424.44809913635254,0.00021522123038981655,0.00048607406747155945,-0.0002708528370817429,其他,mean
wash_intensity_5m|mean,2056.7694091796875,1424.3000059127808,0.0013590113604948907,0.001631095294295069,-0.00027208393380017824,其他,mean
deadline_concession_lift_5m|std,249.4276008605957,383.274019241333,0.00016480940531186233,0.00043892188907873836,-0.000274112483766876,其他,std
queue_sunk_cost_age_cancel_5m|lh,904.6700010299683,762.3989000320435,0.0005977611313214748,0.000873092222885347,-0.00027533109156387223,撤单/犹豫,lh
failed_breakout_doubling_5m|mean,338.91500091552734,436.46619510650635,0.0002239382472486487,0.0004998370806723785,-0.0002758988334237299,其他,mean
double_confirmation_lag_chase_5m|lh,668.0608062744141,628.1275014877319,0.00044142149390991216,0.0007193258496389401,-0.00027790435572902793,其他,lh
normalcy_bias_delayed_surge_5m|lh,310.3438014984131,421.9081001281738,0.0002050598137122857,0.0004831652839199513,-0.0002781054702076656,情绪/行为偏差,lh
control_premium_on_spread_5m|std,335.17749977111816,438.44339752197266,0.00022146869159868373,0.0005021013547314586,-0.0002806326631327749,流动性/枯竭,std
soc_avalanche_5m|std,197.87859916687012,359.57590103149414,0.00013074837804683502,0.00041178302161033265,-0.0002810346435634976,其他,std
group_polarization_drift_5m|lh,376.29229831695557,462.549298286438,0.00024863531419568985,0.0005297072110387226,-0.0002810718968430327,其他,lh
signed_vol_flow_coupling_5m|lh,2400.343011856079,1631.199499130249,0.0015860277810617438,0.0018680346949677335,-0.00028200691390598974,其他,lh
